customerID,gender,SeniorCitizenLabel,Partner,Dependents,tenure,TenureGroup,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,EstimatedAnnualRevenue,AverageMonthlyValue,MonthlyChargeBand,Churn,ChurnFlag,PredictedChurnProbability,ChurnRiskBand,RecommendedRetentionAction
6476-YHMGA,Female,Non-Senior,Yes,Yes,15,13-24 Months,Month-to-month,DSL,Bank transfer (automatic),76.5,1155.6,918.0,77.03999999999999,Mid-High Value,No,0,0.34442336926568823,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
5287-QWLKY,Male,Senior,Yes,Yes,71,49+ Months,Month-to-month,Fiber optic,Credit card (automatic),105.1,7548.1,1261.1999999999998,106.3112676056338,High Value,Yes,1,0.5095642939243965,High Risk,Proactive retention campaign and contract upgrade incentive
0795-XCCTE,Male,Senior,No,No,72,49+ Months,Two year,No,Bank transfer (automatic),25.4,1809.35,304.79999999999995,25.12986111111111,Low Value,No,0,0.04488274803836327,Low Risk,Maintain standard service and monitor customer experience
0168-XZKBB,Female,Non-Senior,Yes,No,19,13-24 Months,Month-to-month,Fiber optic,Electronic check,86.85,1564.4,1042.1999999999998,82.33684210526316,Mid-High Value,No,0,0.7394518936039757,High Risk,Proactive retention campaign and contract upgrade incentive
3785-NRHYR,Male,Non-Senior,No,No,1,0-12 Months,Month-to-month,No,Mailed check,19.65,19.65,235.8,19.65,Low Value,No,0,0.5169013377732872,High Risk,Proactive retention campaign and contract upgrade incentive
5196-SGOAK,Female,Non-Senior,No,No,1,0-12 Months,Month-to-month,Fiber optic,Electronic check,75.7,75.7,908.4,75.7,Mid-High Value,Yes,1,0.8698098061064647,Critical Risk,"Urgent retention call, service review, personalised offer"
4537-DKTAL,Female,Non-Senior,No,No,2,0-12 Months,Month-to-month,DSL,Electronic check,45.55,84.4,546.5999999999999,42.2,Mid-Low Value,No,0,0.7295991412814434,High Risk,Proactive retention campaign and contract upgrade incentive
7072-MBHEV,Female,Senior,Yes,Yes,11,0-12 Months,Month-to-month,Fiber optic,Credit card (automatic),78.1,864.85,937.2,78.62272727272727,Mid-High Value,No,0,0.7610379113716561,Critical Risk,"Urgent retention call, service review, personalised offer"
5602-BVFMK,Female,Non-Senior,No,No,12,0-12 Months,One year,No,Mailed check,19.3,228.75,231.6,19.0625,Low Value,No,0,0.1090012380857213,Low Risk,Maintain standard service and monitor customer experience
6297-NOOPG,Female,Non-Senior,Yes,No,70,49+ Months,Two year,Fiber optic,Electronic check,110.5,7752.05,1326.0,110.74357142857144,High Value,No,0,0.27525318945902455,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
1891-UAWWU,Female,Senior,Yes,No,20,13-24 Months,Month-to-month,Fiber optic,Electronic check,90.8,1951.0,1089.6,97.55,High Value,Yes,1,0.705874434175793,High Risk,Proactive retention campaign and contract upgrade incentive
8204-TIFGJ,Female,Non-Senior,No,No,23,13-24 Months,Month-to-month,No,Bank transfer (automatic),20.3,470.6,243.6,20.460869565217397,Low Value,No,0,0.19780294348792699,Low Risk,Maintain standard service and monitor customer experience
8050-DVOJX,Male,Senior,No,No,49,49+ Months,Two year,DSL,Credit card (automatic),81.35,4060.9,976.2,82.87551020408164,Mid-High Value,No,0,0.10537593628335916,Low Risk,Maintain standard service and monitor customer experience
6108-OQZDQ,Female,Non-Senior,Yes,Yes,4,0-12 Months,Month-to-month,Fiber optic,Electronic check,97.95,384.5,1175.4,96.125,High Value,Yes,1,0.8747291355088174,Critical Risk,"Urgent retention call, service review, personalised offer"
0363-QJVFX,Male,Non-Senior,No,No,32,25-48 Months,Month-to-month,Fiber optic,Credit card (automatic),108.15,3432.9,1297.8000000000002,107.278125,High Value,Yes,1,0.5476981392873924,High Risk,Proactive retention campaign and contract upgrade incentive
8903-XEBGX,Male,Non-Senior,No,Yes,2,0-12 Months,Month-to-month,DSL,Electronic check,55.3,108.65,663.5999999999999,54.325,Mid-Low Value,No,0,0.7344011384616735,High Risk,Proactive retention campaign and contract upgrade incentive
8169-SAEJD,Male,Senior,Yes,No,69,49+ Months,Two year,DSL,Credit card (automatic),56.55,3952.65,678.5999999999999,57.28478260869565,Mid-Low Value,No,0,0.11564750691855478,Low Risk,Maintain standard service and monitor customer experience
9840-DVNDC,Male,Non-Senior,No,No,6,0-12 Months,Month-to-month,Fiber optic,Credit card (automatic),80.5,463.05,966.0,77.175,Mid-High Value,Yes,1,0.8388907266211258,Critical Risk,"Urgent retention call, service review, personalised offer"
1089-XZWHH,Female,Non-Senior,Yes,Yes,24,13-24 Months,Two year,No,Mailed check,19.7,494.05,236.4,20.585416666666667,Low Value,No,0,0.03782701284131112,Low Risk,Maintain standard service and monitor customer experience
2325-WINES,Female,Non-Senior,No,No,32,25-48 Months,One year,Fiber optic,Credit card (automatic),104.05,3416.85,1248.6,106.7765625,High Value,No,0,0.4930465321280611,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
6064-ZATLR,Female,Non-Senior,No,No,27,25-48 Months,Two year,DSL,Bank transfer (automatic),52.85,1498.65,634.2,55.50555555555556,Mid-Low Value,No,0,0.1156219675336155,Low Risk,Maintain standard service and monitor customer experience
3096-JRDSO,Female,Senior,Yes,No,27,25-48 Months,Month-to-month,Fiber optic,Bank transfer (automatic),104.3,2867.75,1251.6,106.21296296296296,High Value,Yes,1,0.6341286245294347,High Risk,Proactive retention campaign and contract upgrade incentive
7824-PANSQ,Male,Non-Senior,No,No,58,49+ Months,Month-to-month,Fiber optic,Bank transfer (automatic),80.65,4807.35,967.8,82.88534482758621,Mid-High Value,No,0,0.42864402030346,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
8042-JVNFH,Male,Non-Senior,No,No,1,0-12 Months,Month-to-month,Fiber optic,Mailed check,71.35,71.35,856.1999999999999,71.35,Mid-High Value,Yes,1,0.8581570557504358,Critical Risk,"Urgent retention call, service review, personalised offer"
9648-BCHKM,Female,Non-Senior,Yes,Yes,18,13-24 Months,Two year,No,Credit card (automatic),24.65,471.35,295.79999999999995,26.186111111111117,Low Value,No,0,0.06799469400295655,Low Risk,Maintain standard service and monitor customer experience
2888-ADFAO,Female,Non-Senior,Yes,Yes,47,25-48 Months,Two year,No,Bank transfer (automatic),21.3,1041.8,255.6,22.16595744680851,Low Value,No,0,0.03954478495605433,Low Risk,Maintain standard service and monitor customer experience
8707-HOEDG,Female,Non-Senior,Yes,Yes,70,49+ Months,Two year,Fiber optic,Electronic check,110.2,7689.8,1322.4,109.85428571428572,High Value,No,0,0.2713100094063722,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
3374-LXDEV,Female,Non-Senior,No,No,13,13-24 Months,Month-to-month,Fiber optic,Electronic check,89.4,1132.35,1072.8000000000002,87.10384615384615,Mid-High Value,Yes,1,0.6683122514111832,High Risk,Proactive retention campaign and contract upgrade incentive
4072-IPYLT,Female,Non-Senior,Yes,Yes,36,25-48 Months,Month-to-month,DSL,Credit card (automatic),51.05,1815.0,612.5999999999999,50.41666666666666,Mid-Low Value,No,0,0.31268228379115065,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
7167-PCEYD,Male,Non-Senior,No,No,67,49+ Months,Two year,No,Mailed check,19.8,1311.3,237.6,19.571641791044776,Low Value,No,0,0.049451119899649995,Low Risk,Maintain standard service and monitor customer experience
4936-YPJNK,Female,Non-Senior,No,No,10,0-12 Months,Month-to-month,No,Mailed check,19.9,199.45,238.8,19.945,Low Value,No,0,0.29079713804213386,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
1580-BMCMR,Male,Senior,No,No,19,13-24 Months,Month-to-month,Fiber optic,Electronic check,87.3,1637.3,1047.6,86.17368421052632,Mid-High Value,No,0,0.683685208466612,High Risk,Proactive retention campaign and contract upgrade incentive
4817-KEQSP,Female,Non-Senior,Yes,Yes,71,49+ Months,Two year,No,Bank transfer (automatic),19.85,1326.35,238.2,18.68098591549296,Low Value,No,0,0.0388312684732813,Low Risk,Maintain standard service and monitor customer experience
6408-WHTEF,Male,Non-Senior,Yes,Yes,72,49+ Months,Two year,DSL,Mailed check,89.4,6376.55,1072.8000000000002,88.56319444444445,Mid-High Value,No,0,0.04150334864623944,Low Risk,Maintain standard service and monitor customer experience
9251-AWQGT,Female,Non-Senior,Yes,Yes,48,25-48 Months,Two year,No,Mailed check,20.0,935.9,240.0,19.497916666666665,Low Value,No,0,0.03220082077508258,Low Risk,Maintain standard service and monitor customer experience
8749-CLJXC,Male,Non-Senior,No,No,1,0-12 Months,Month-to-month,No,Mailed check,20.05,20.05,240.6,20.05,Low Value,No,0,0.5429584741082796,High Risk,Proactive retention campaign and contract upgrade incentive
7989-VCQOH,Male,Non-Senior,Yes,Yes,18,13-24 Months,Month-to-month,DSL,Electronic check,83.25,1611.15,999.0,89.50833333333334,Mid-High Value,No,0,0.43116377817946494,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
5049-GLYVG,Male,Non-Senior,No,No,1,0-12 Months,Month-to-month,No,Mailed check,20.6,20.6,247.2,20.6,Low Value,Yes,1,0.5180227920855686,High Risk,Proactive retention campaign and contract upgrade incentive
4199-QHJNM,Male,Senior,Yes,No,67,49+ Months,Two year,Fiber optic,Bank transfer (automatic),102.9,6989.7,1234.8000000000002,104.32388059701492,High Value,No,0,0.24031056561966352,Low Risk,Maintain standard service and monitor customer experience
8882-TLVRW,Male,Non-Senior,Yes,Yes,69,49+ Months,Two year,DSL,Mailed check,39.1,2779.5,469.2000000000001,40.28260869565217,Mid-Low Value,No,0,0.07251399114180543,Low Risk,Maintain standard service and monitor customer experience
5883-GTGVD,Male,Non-Senior,No,No,19,13-24 Months,Month-to-month,Fiber optic,Electronic check,99.95,1931.75,1199.4,101.67105263157896,High Value,Yes,1,0.7721595696053986,Critical Risk,"Urgent retention call, service review, personalised offer"
5135-GRQJV,Male,Senior,Yes,No,72,49+ Months,Two year,Fiber optic,Mailed check,114.5,8331.95,1374.0,115.7215277777778,High Value,No,0,0.1265607011294573,Low Risk,Maintain standard service and monitor customer experience
2384-OVPSA,Female,Senior,No,No,38,25-48 Months,Two year,No,Mailed check,20.2,735.9,242.4,19.36578947368421,Low Value,No,0,0.03979210595576637,Low Risk,Maintain standard service and monitor customer experience
1371-WEPDS,Male,Senior,Yes,No,40,25-48 Months,One year,DSL,Electronic check,55.8,2283.3,669.5999999999999,57.0825,Mid-Low Value,No,0,0.3090722444732206,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
3580-GICBM,Female,Non-Senior,Yes,Yes,61,49+ Months,Two year,No,Mailed check,24.2,1445.2,290.4,23.691803278688525,Low Value,No,0,0.034559544002522584,Low Risk,Maintain standard service and monitor customer experience
4817-QRJSX,Female,Non-Senior,No,No,10,0-12 Months,Month-to-month,Fiber optic,Credit card (automatic),81.0,818.05,972.0,81.80499999999999,Mid-High Value,Yes,1,0.834670102994833,Critical Risk,"Urgent retention call, service review, personalised offer"
9730-DRTMJ,Male,Non-Senior,Yes,No,32,25-48 Months,One year,DSL,Credit card (automatic),72.8,2333.05,873.5999999999999,72.9078125,Mid-High Value,No,0,0.1892121828274106,Low Risk,Maintain standard service and monitor customer experience
4686-UXDML,Female,Non-Senior,No,No,21,13-24 Months,Month-to-month,Fiber optic,Credit card (automatic),99.85,1992.55,1198.1999999999998,94.88333333333333,High Value,No,0,0.7019434153105328,High Risk,Proactive retention campaign and contract upgrade incentive
3349-ANQNH,Female,Senior,No,No,59,49+ Months,One year,Fiber optic,Electronic check,99.5,5890.0,1194.0,99.83050847457628,High Value,No,0,0.5175762327123283,High Risk,Proactive retention campaign and contract upgrade incentive
2398-YPMUR,Female,Senior,Yes,No,13,13-24 Months,Month-to-month,Fiber optic,Electronic check,70.15,916.75,841.8000000000001,70.51923076923077,Mid-Low Value,Yes,1,0.733063887228937,High Risk,Proactive retention campaign and contract upgrade incentive
0932-YIXYU,Female,Non-Senior,No,No,47,25-48 Months,Two year,No,Credit card (automatic),20.25,1029.8,243.0,21.91063829787234,Low Value,No,0,0.03562924852799284,Low Risk,Maintain standard service and monitor customer experience
7480-SPLEF,Male,Non-Senior,Yes,Yes,69,49+ Months,Two year,No,Bank transfer (automatic),26.0,1796.55,312.0,26.03695652173913,Low Value,No,0,0.027327377791648275,Low Risk,Maintain standard service and monitor customer experience
7636-XUHWW,Male,Non-Senior,No,No,2,0-12 Months,Month-to-month,No,Credit card (automatic),19.9,33.7,238.8,16.85,Low Value,No,0,0.2998439620344074,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
1431-CYWMH,Female,Non-Senior,Yes,Yes,22,13-24 Months,Month-to-month,No,Bank transfer (automatic),19.05,454.05,228.6,20.638636363636365,Low Value,No,0,0.1878209941691618,Low Risk,Maintain standard service and monitor customer experience
5937-EORGB,Male,Senior,Yes,No,15,13-24 Months,Month-to-month,Fiber optic,Electronic check,96.5,1392.25,1158.0,92.81666666666666,High Value,No,0,0.7480784067355792,High Risk,Proactive retention campaign and contract upgrade incentive
6349-JDHQP,Female,Non-Senior,No,No,53,49+ Months,Two year,No,Credit card (automatic),19.85,1049.6,238.2,19.80377358490566,Low Value,No,0,0.055546208748200224,Low Risk,Maintain standard service and monitor customer experience
5539-HIVAK,Female,Senior,Yes,No,28,25-48 Months,Month-to-month,No,Mailed check,25.7,734.6,308.4,26.235714285714288,Low Value,No,0,0.17584357400837924,Low Risk,Maintain standard service and monitor customer experience
5847-MXBEO,Male,Non-Senior,No,No,22,13-24 Months,One year,No,Mailed check,20.3,475.1,243.6,21.595454545454547,Low Value,No,0,0.05679618539386182,Low Risk,Maintain standard service and monitor customer experience
9985-MWVIX,Female,Non-Senior,No,No,1,0-12 Months,Month-to-month,Fiber optic,Mailed check,70.15,70.15,841.8000000000001,70.15,Mid-Low Value,Yes,1,0.8535034137183852,Critical Risk,"Urgent retention call, service review, personalised offer"
4583-PARNH,Male,Senior,Yes,No,16,13-24 Months,Month-to-month,Fiber optic,Electronic check,91.55,1540.05,1098.6,96.253125,High Value,No,0,0.6998236110634366,High Risk,Proactive retention campaign and contract upgrade incentive
1116-FRYVH,Female,Non-Senior,Yes,Yes,48,25-48 Months,Two year,DSL,Mailed check,39.4,1978.65,472.8,41.221875,Mid-Low Value,No,0,0.08229856556966357,Low Risk,Maintain standard service and monitor customer experience
1421-HCERK,Male,Senior,Yes,No,30,25-48 Months,Month-to-month,Fiber optic,Bank transfer (automatic),105.7,3181.8,1268.4,106.06,High Value,No,0,0.5520396498941147,High Risk,Proactive retention campaign and contract upgrade incentive
9633-XQABV,Female,Non-Senior,No,No,3,0-12 Months,Month-to-month,Fiber optic,Electronic check,70.25,229.7,843.0,76.56666666666666,Mid-Low Value,No,0,0.835306627028747,Critical Risk,"Urgent retention call, service review, personalised offer"
0716-BQNDX,Male,Senior,No,No,57,49+ Months,Two year,Fiber optic,Electronic check,93.75,5625.55,1125.0,98.6938596491228,High Value,No,0,0.23161313284121657,Low Risk,Maintain standard service and monitor customer experience
1265-XTECC,Female,Senior,Yes,No,68,49+ Months,One year,Fiber optic,Credit card (automatic),96.55,6581.9,1158.6,96.79264705882352,High Value,Yes,1,0.35063998929359513,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
1183-CANVH,Female,Non-Senior,Yes,No,23,13-24 Months,One year,DSL,Bank transfer (automatic),60.0,1347.15,720.0,58.57173913043479,Mid-Low Value,No,0,0.21399969466980598,Low Risk,Maintain standard service and monitor customer experience
1972-XMUWV,Female,Non-Senior,Yes,No,65,49+ Months,Two year,DSL,Credit card (automatic),59.8,3808.2,717.5999999999999,58.58769230769231,Mid-Low Value,No,0,0.10536650131544052,Low Risk,Maintain standard service and monitor customer experience
8679-LZBMD,Male,Non-Senior,Yes,No,44,25-48 Months,One year,Fiber optic,Bank transfer (automatic),90.65,3974.15,1087.8000000000002,90.32159090909092,High Value,No,0,0.44629235779013443,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
3407-JMJQQ,Female,Non-Senior,Yes,Yes,71,49+ Months,Two year,Fiber optic,Bank transfer (automatic),109.0,7661.8,1308.0,107.91267605633804,High Value,No,0,0.23618917195710554,Low Risk,Maintain standard service and monitor customer experience
6252-DFGTK,Female,Non-Senior,Yes,No,37,25-48 Months,One year,DSL,Credit card (automatic),68.1,2479.25,817.1999999999999,67.00675675675676,Mid-Low Value,No,0,0.16575482070369268,Low Risk,Maintain standard service and monitor customer experience
1539-LNKHM,Female,Non-Senior,No,No,12,0-12 Months,Month-to-month,No,Mailed check,20.4,266.6,244.8,22.21666666666667,Low Value,No,0,0.2675895779407465,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
8645-KOMJQ,Male,Non-Senior,Yes,Yes,69,49+ Months,Two year,DSL,Bank transfer (automatic),81.95,5601.4,983.4,81.17971014492753,Mid-High Value,No,0,0.08868411972771724,Low Risk,Maintain standard service and monitor customer experience
0289-IVARM,Female,Non-Senior,No,No,35,25-48 Months,Month-to-month,DSL,Electronic check,60.55,1982.6,726.5999999999999,56.64571428571429,Mid-Low Value,No,0,0.35244952522220613,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
9761-XUJWD,Male,Non-Senior,No,No,5,0-12 Months,Month-to-month,DSL,Bank transfer (automatic),65.6,339.9,787.1999999999999,67.97999999999999,Mid-Low Value,No,0,0.49222862000894657,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
4057-FKCZK,Male,Non-Senior,Yes,Yes,58,49+ Months,Two year,Fiber optic,Bank transfer (automatic),82.5,4828.05,990.0,83.24224137931034,Mid-High Value,No,0,0.2170962532503274,Low Risk,Maintain standard service and monitor customer experience
4291-TPNFG,Male,Non-Senior,Yes,No,72,49+ Months,Two year,DSL,Bank transfer (automatic),82.3,5980.55,987.6,83.06319444444445,Mid-High Value,No,0,0.05346732171953887,Low Risk,Maintain standard service and monitor customer experience
